No.,x_m,y_m,z_m,official_velocity_ratio,predicted_velocity_ratio,speed_lbm,solid_corner_neighbors_max,nearest_valid_velocity_ratio,fluid_weighted_velocity_ratio,vertical_valid_above_velocity_ratio,z_plus_half_velocity_ratio,fluid_weighted_solid_neighbors_max,nearest_valid_search_radius_max,vertical_valid_above_dz_max,samples
56,38.000000,5.500000,2.000000,0.67000000,0.21459829,0.00864621,2,0.19967967,0.28613104,0.19967967,0.27133574,2,0,0,19
57,74.000000,22.000000,2.000000,0.34000000,0.33717635,0.01358491,0,0.25230420,0.33717635,0.25230420,0.43146603,0,0,0,19
58,63.000000,0.500000,2.000000,0.85000000,0.00000000,0.00000000,4,0.16748640,0.00000000,0.27384658,0.13658573,4,1,1,19
59,50.500000,-22.500000,2.000000,0.42000000,0.34517439,0.01390715,0,0.35877236,0.34517439,0.35877236,0.33530966,0,0,0,19
60,88.500000,-6.000000,2.000000,0.73000000,0.34205178,0.01378134,0,0.34466749,0.34205178,0.34466749,0.35947816,0,0,0,19
61,31.000000,0.000000,2.000000,0.54000004,0.03453159,0.00139128,4,0.06906317,0.06906317,0.11370170,0.03884146,4,1,1,19
62,39.500000,-20.000000,2.000000,0.69000000,0.14265763,0.00574771,2,0.18931186,0.22825221,0.18931186,0.13338897,2,0,0,19
63,92.500000,20.000000,2.000000,0.40000000,0.40617891,0.01636504,0,0.36618877,0.40617891,0.36618877,0.48333849,0,0,0,19
64,100.500000,3.500000,2.000000,0.44000000,0.31099215,0.01252994,0,0.30577896,0.31099215,0.30577896,0.31619911,0,0,0,19
65,-83.000000,-94.000000,2.000000,0.30000002,0.47178812,0.01900844,0,0.63909794,0.47178812,0.63909794,0.45692951,0,0,0,19
66,-49.500000,-78.500000,2.000000,0.32000000,0.41291067,0.01663626,2,0.41259126,0.41291067,0.41259126,0.39970382,2,0,0,19
67,-10.000000,-59.500000,2.000000,0.50000000,0.40202927,0.01619785,0,0.36477618,0.40202927,0.36477618,0.43177007,0,0,0,19
