No.,x_m,y_m,z_m,official_velocity_ratio,predicted_velocity_ratio,speed_lbm,solid_corner_neighbors_max,nearest_valid_velocity_ratio,fluid_weighted_velocity_ratio,vertical_valid_above_velocity_ratio,z_plus_half_velocity_ratio,fluid_weighted_solid_neighbors_max,nearest_valid_search_radius_max,vertical_valid_above_dz_max,samples
62,39.500000,-20.000000,2.000000,0.69000000,0.14348669,0.00578111,2,0.18977565,0.22957870,0.18977565,0.13446255,2,0,0,37
63,92.500000,20.000000,2.000000,0.40000000,0.40836294,0.01645303,0,0.36806752,0.40836294,0.36806752,0.48648359,0,0,0,37
64,100.500000,3.500000,2.000000,0.44000000,0.31107160,0.01253314,0,0.30566141,0.31107160,0.30566141,0.31771198,0,0,0,37
65,-83.000000,-94.000000,2.000000,0.30000002,0.00000000,0.00000000,4,0.11360484,0.00000000,0.19031458,0.07302089,4,1,1,37
66,-49.500000,-78.500000,2.000000,0.32000000,0.40979206,0.01651061,2,0.41602419,0.40979206,0.41602419,0.36176398,2,0,0,37
67,-10.000000,-59.500000,2.000000,0.50000000,0.00000000,0.00000000,4,0.04793293,0.00000000,0.17611493,0.10770346,4,1,1,37
68,1.000000,-54.000000,2.000000,0.28000000,0.32817739,0.01322234,0,0.27191227,0.32817739,0.27191227,0.27342866,0,0,0,37
69,26.000000,-43.000000,2.000000,0.24000000,0.43436513,0.01750066,0,0.46062551,0.43436513,0.46062551,0.43073956,0,0,0,37
70,46.500000,-33.500000,2.000000,0.34000000,0.40491383,0.01631406,0,0.47955747,0.40491383,0.47955747,0.40286939,0,0,0,37
71,66.500000,-24.500000,2.000000,0.50000000,0.21813095,0.00878854,0,0.18897386,0.21813095,0.18897386,0.21357734,0,0,0,37
72,82.000000,-17.500000,2.000000,0.38000000,0.23337401,0.00940269,0,0.26069562,0.23337401,0.26069562,0.24898638,0,0,0,37
73,98.500000,-9.500000,2.000000,0.52000000,0.03856278,0.00155370,2,0.12540550,0.15425113,0.18560808,0.10220828,2,1,1,37
74,56.500000,-54.500000,2.000000,0.26000000,0.03876602,0.00156189,4,0.06891737,0.06891737,0.06891737,0.02002908,4,0,0,37
75,109.000000,-17.500000,2.000000,0.63000000,0.52690382,0.02122907,0,0.52715401,0.52690382,0.52715401,0.55932085,0,0,0,37
76,116.000000,-30.500000,2.000000,0.50000000,0.51103103,0.02058955,0,0.48533162,0.51103103,0.48533162,0.49764259,0,0,0,37
77,5.000000,-94.000000,2.000000,0.46000000,0.32551094,0.01311491,0,0.22150755,0.32551094,0.22150755,0.43341531,0,0,0,37
78,45.500000,-86.500000,2.000000,0.28000000,0.00000000,0.00000000,4,0.06096767,0.00000000,0.11862587,0.06160401,4,1,1,37
79,81.500000,-69.500000,2.000000,0.32000000,0.00000000,0.00000000,4,0.06335489,0.00000000,0.15433024,0.06798341,4,1,1,37
80,125.000000,-49.500000,2.000000,0.54000004,0.32580312,0.01312668,0,0.36451079,0.32580312,0.36451079,0.33432644,0,0,0,37
